epoch,train_accuracy,test_accuracy,train_loss,test_loss,learning_rate
67,70.218,70.41,0.8450697053728811,0.8524412769079208,0.0010000000000000002
68,70.476,69.94,0.8373498251980833,0.8490175932645798,0.0010000000000000002
69,70.558,70.84,0.8317767665209368,0.840936718583107,0.0010000000000000002
70,70.764,70.92,0.828279812012792,0.8366219073534011,0.0010000000000000002
71,71.034,70.89,0.8162546563331429,0.8352085852622986,0.0010000000000000002
72,71.452,71.4,0.8084966456493758,0.8158900231122971,0.0010000000000000002
73,71.434,71.03,0.8065558106393156,0.8294595170021057,0.0010000000000000002
74,72.118,72.01,0.7944098599731465,0.803804971575737,0.0010000000000000002
75,72.228,71.64,0.7925350309332924,0.8139035111665726,0.0010000000000000002
76,72.142,72.31,0.7886917470666148,0.7971576249599457,0.0010000000000000002
77,72.326,70.78,0.7825498753191565,0.8487796056270599,0.0010000000000000002
78,72.916,72.6,0.77233783332893,0.7928899663686753,0.0010000000000000002
79,73.108,71.38,0.76991353849011,0.8251941376924514,0.0010000000000000002
80,73.26,72.45,0.7677479146996422,0.7952014714479446,0.0010000000000000002
81,73.282,72.72,0.761608879127161,0.7772758197784424,0.0010000000000000002
82,73.346,72.93,0.7604360245072933,0.7744943544268608,0.0010000000000000002
83,73.254,72.88,0.7553342606710352,0.7807978707551956,0.0010000000000000002
84,73.882,72.92,0.7479334086408396,0.7864321637153625,0.0010000000000000002
85,73.902,73.51,0.7449431172417252,0.7585882851481438,0.0010000000000000002
86,74.124,72.63,0.7416450154903295,0.7790437489748001,0.0010000000000000002
87,74.192,71.75,0.7359561699125773,0.8276879298686981,0.0010000000000000002
88,74.234,73.45,0.7341019556955304,0.7729433315992356,0.0010000000000000002
89,74.364,74.31,0.7314377376033218,0.74988211363554,0.0010000000000000002
90,74.53,72.34,0.7266939050706146,0.795691186785698,0.0010000000000000002
91,74.57,74.16,0.7244011194199858,0.7433232700824738,0.0010000000000000002
92,74.904,73.73,0.7175059621138951,0.7488691759109497,0.0010000000000000002
93,74.77,73.7,0.7175970656792526,0.7604117500782013,0.0010000000000000002
94,74.986,73.84,0.7122751411879459,0.7545425063371658,0.0010000000000000002
95,75.168,74.41,0.7121986152265992,0.739126700758934,0.0010000000000000002
96,74.99,74.55,0.7100367921087748,0.7410614249110222,0.0010000000000000002
97,75.31,75.04,0.7030600536509853,0.7234339821338653,0.0010000000000000002
98,75.612,74.8,0.6961420423844281,0.7291662892699242,0.0010000000000000002
99,75.408,74.53,0.6991639347637401,0.7417622548341751,0.0010000000000000002
100,75.62,75.04,0.693202051360284,0.7186353623867034,0.0010000000000000002
101,75.67,74.47,0.69178298580677,0.7347934776544571,0.0010000000000000002
102,75.972,74.62,0.6878537281090037,0.7320336049795151,0.0010000000000000002
103,75.858,74.02,0.6892210568308526,0.7586471977829933,0.0010000000000000002
104,76.636,76.56,0.665095899339832,0.6816117638349533,0.00010000000000000003
105,76.964,76.54,0.6586758268001439,0.6779808512330056,0.00010000000000000003
106,77.02,76.62,0.6538903909113706,0.6782735952734947,0.00010000000000000003
107,77.08,76.34,0.6538292815923081,0.6804518324136734,0.00010000000000000003
108,77.232,76.6,0.6491735617218115,0.6792347633838653,0.00010000000000000003
109,77.01,76.54,0.6540247858942622,0.676656351685524,0.00010000000000000003
110,77.282,76.39,0.6497673895352941,0.6779080581665039,0.00010000000000000003
111,77.146,76.57,0.6508119322759721,0.6739812096953393,0.00010000000000000003
112,77.346,76.41,0.6467326529647993,0.6774737522006035,0.00010000000000000003
113,77.31,76.58,0.6492292603568348,0.6761311116814613,1.0000000000000004e-05
114,77.258,76.54,0.6481304489590628,0.6754148963093758,1.0000000000000004e-05
115,77.308,76.56,0.6479620496787684,0.6757541623711586,1.0000000000000004e-05
116,77.186,76.58,0.6479786754111805,0.6762564241886139,1.0000000000000004e-05
117,77.462,76.6,0.6428597545837198,0.6755416923761368,1.0000000000000004e-05
118,77.492,76.57,0.6454452413427251,0.6749035811424255,1.0000000000000004e-05
119,77.416,76.48,0.6440462425846578,0.6748128354549408,1.0000000000000004e-06
120,77.362,76.57,0.6459580287146751,0.6756355908513069,1.0000000000000004e-06
121,77.372,76.5,0.6467461803989947,0.6756323549151421,1.0000000000000004e-06
122,77.538,76.63,0.6438642651833537,0.6751171079277992,1.0000000000000004e-06
123,77.504,76.52,0.6430077492580999,0.6731386798620224,1.0000000000000004e-06
124,77.336,76.45,0.6472268183060619,0.6745210027694702,1.0000000000000004e-06
125,77.378,76.49,0.6465731849298453,0.6771566063165665,1.0000000000000004e-06
126,77.286,76.61,0.644489570575602,0.6759094986319542,1.0000000000000004e-06
127,77.474,76.52,0.6440613778198466,0.6754447335004806,1.0000000000000004e-06
128,77.278,76.68,0.6470748521482853,0.6752059718966484,1.0000000000000004e-06
129,77.546,76.44,0.6436404835080247,0.6746246194839478,1.0000000000000004e-06
130,77.476,76.72,0.6457054957252024,0.6746053174138069,1.0000000000000004e-06
131,77.446,76.71,0.6479651078086375,0.6744586464762687,1.0000000000000004e-06
132,77.17,76.41,0.6470941379094672,0.676481853723526,1.0000000000000004e-06
133,77.524,76.58,0.6432140490130696,0.6747121506929398,1.0000000000000004e-06
134,77.58,76.46,0.6401749830264265,0.6753026580810547,1.0000000000000004e-06
135,77.644,76.63,0.6423210367522276,0.672863239645958,1.0000000000000004e-06
136,77.524,76.51,0.6450293022196006,0.6755476665496826,1.0000000000000004e-06
137,77.406,76.46,0.6461243409939739,0.674876278936863,1.0000000000000005e-07
138,77.488,76.66,0.644078528484725,0.673638046681881,1.0000000000000005e-07
139,77.498,76.59,0.6423635466019516,0.6753058394789696,1.0000000000000005e-07
140,77.358,76.47,0.6457683567500785,0.6761360496282578,1.0000000000000005e-07
141,77.35,76.51,0.645706784999584,0.6756960028409957,1.0000000000000005e-07
142,77.084,76.52,0.6478956029238299,0.6746693482995033,1.0000000000000005e-07
143,77.484,76.38,0.6476117073727385,0.6763044300675393,1.0000000000000005e-08
144,77.284,76.51,0.6444032111436205,0.673114150762558,1.0000000000000005e-08
145,77.592,76.55,0.646084559695495,0.674083154797554,1.0000000000000005e-08
146,77.488,76.25,0.644343315640374,0.6758656537532807,1.0000000000000005e-08
147,77.43,76.55,0.6420619181354942,0.6755878761410713,1.0000000000000005e-08
148,77.422,76.44,0.6480335362274628,0.6770901647210121,1.0000000000000005e-08
149,77.518,76.63,0.6441846919029265,0.6746673542261123,1.0000000000000005e-08
150,77.488,76.58,0.6441332883847034,0.6754631984233856,1.0000000000000005e-08
